;fecham;periodo;cod_01;cod_02;valor
1088;2019-07-01 00:00:00;201907;3;18;134346196460
1089;2019-07-01 00:00:00;201907;20;5;0
1090;2019-07-01 00:00:00;201907;20;21;2493470912
1091;2019-07-01 00:00:00;201907;5;21;0
1092;2019-07-01 00:00:00;201907;19;15;0
1093;2019-07-01 00:00:00;201907;3;6;25012298240
1094;2019-07-01 00:00:00;201907;17;21;0
1095;2019-07-01 00:00:00;201907;3;24;215697990086
1096;2019-07-01 00:00:00;201907;15;17;0
1097;2019-07-01 00:00:00;201907;18;23;0
1098;2019-07-01 00:00:00;201907;21;24;12189558528
1099;2019-08-01 00:00:00;201908;15;13;45959101696
1100;2019-08-01 00:00:00;201908;20;21;978291712
1101;2019-08-01 00:00:00;201908;17;21;0
1102;2019-08-01 00:00:00;201908;24;19;0
1103;2019-08-01 00:00:00;201908;6;10;0
1104;2019-08-01 00:00:00;201908;19;3;0
1105;2019-08-01 00:00:00;201908;21;24;9896415872
1106;2019-08-01 00:00:00;201908;13;24;0
1107;2019-08-01 00:00:00;201908;5;15;0
1108;2019-08-01 00:00:00;201908;13;19;0
1109;2019-08-01 00:00:00;201908;20;5;0
1110;2019-08-01 00:00:00;201908;17;5;0
1111;2019-08-01 00:00:00;201908;23;19;0
1112;2019-08-01 00:00:00;201908;6;18;0
1113;2019-08-01 00:00:00;201908;3;25;5577997376
1114;2019-08-01 00:00:00;201908;19;18;0
1115;2019-08-01 00:00:00;201908;8;18;12997488384
1116;2019-08-01 00:00:00;201908;23;10;0
1117;2019-08-01 00:00:00;201908;6;23;0
1118;2019-08-01 00:00:00;201908;10;8;0
1119;2019-08-01 00:00:00;201908;21;15;18264783360
1120;2019-08-01 00:00:00;201908;23;18;0
1121;2019-08-01 00:00:00;201908;3;17;22760446056
1122;2019-08-01 00:00:00;201908;15;10;34451506176
1123;2019-08-01 00:00:00;201908;18;13;0
1124;2019-08-01 00:00:00;201908;6;13;1400463104
1125;2019-08-01 00:00:00;201908;6;19;0
1126;2019-08-01 00:00:00;201908;23;8;0
1127;2019-08-01 00:00:00;201908;10;6;7505655232
1128;2019-08-01 00:00:00;201908;15;25;8468531016
1129;2019-08-01 00:00:00;201908;13;15;4458216960
1130;2019-08-01 00:00:00;201908;8;10;9728422912
1131;2019-08-01 00:00:00;201908;17;8;0
1132;2019-08-01 00:00:00;201908;17;18;0
1133;2019-08-01 00:00:00;201908;19;25;0
1134;2019-08-01 00:00:00;201908;19;10;0
1135;2019-08-01 00:00:00;201908;19;24;0
1136;2019-08-01 00:00:00;201908;18;21;0
1137;2019-08-01 00:00:00;201908;8;24;7283081216
1138;2019-08-01 00:00:00;201908;10;5;0
1139;2019-08-01 00:00:00;201908;24;17;0
1140;2019-08-01 00:00:00;201908;18;24;0
1141;2019-08-01 00:00:00;201908;17;15;0
1142;2019-08-01 00:00:00;201908;23;6;0
1143;2019-08-01 00:00:00;201908;18;17;0
1144;2019-08-01 00:00:00;201908;6;5;0
1145;2019-08-01 00:00:00;201908;6;17;0
1146;2019-08-01 00:00:00;201908;15;21;4357916672
1147;2019-08-01 00:00:00;201908;15;19;0
1148;2019-08-01 00:00:00;201908;10;21;0
1149;2019-08-01 00:00:00;201908;8;6;16398038784
1150;2019-08-01 00:00:00;201908;5;24;0
1151;2019-08-01 00:00:00;201908;18;8;1162602496
1152;2019-08-01 00:00:00;201908;23;15;0
1153;2019-08-01 00:00:00;201908;3;8;171677175212
1154;2019-08-01 00:00:00;201908;17;19;0
1155;2019-08-01 00:00:00;201908;21;19;9699116672
1156;2019-08-01 00:00:00;201908;17;3;0
1157;2019-08-01 00:00:00;201908;19;8;0
1158;2019-08-01 00:00:00;201908;10;25;0
1159;2019-08-01 00:00:00;201908;15;3;13849464192
1160;2019-08-01 00:00:00;201908;18;15;0
1161;2019-08-01 00:00:00;201908;10;24;1428486560
1162;2019-08-01 00:00:00;201908;3;19;198402694658
1163;2019-08-01 00:00:00;201908;23;17;0
1164;2019-08-01 00:00:00;201908;21;10;3295385056
1165;2019-08-01 00:00:00;201908;20;6;3178647864
1166;2019-08-01 00:00:00;201908;19;15;0
1167;2019-08-01 00:00:00;201908;15;18;71402402944
1168;2019-08-01 00:00:00;201908;10;19;0
1169;2019-08-01 00:00:00;201908;21;8;6898620352
1170;2019-08-01 00:00:00;201908;3;15;245775503896
1171;2019-08-01 00:00:00;201908;24;8;0
1172;2019-08-01 00:00:00;201908;20;19;189084600
1173;2019-08-01 00:00:00;201908;23;3;0
1174;2019-08-01 00:00:00;201908;8;3;0
1175;2019-08-01 00:00:00;201908;21;20;1813833216
1176;2019-08-01 00:00:00;201908;20;24;296401640
1177;2019-08-01 00:00:00;201908;21;6;4999233408
1178;2019-08-01 00:00:00;201908;5;21;0
1179;2019-08-01 00:00:00;201908;20;8;4214294864
1180;2019-08-01 00:00:00;201908;18;23;0
1181;2019-08-01 00:00:00;201908;21;3;11954366656
1182;2019-08-01 00:00:00;201908;10;13;6128316682
1183;2019-08-01 00:00:00;201908;15;8;181767278336
1184;2019-08-01 00:00:00;201908;20;3;2004505078
1185;2019-08-01 00:00:00;201908;24;18;0
1186;2019-08-01 00:00:00;201908;24;3;0
1187;2019-08-01 00:00:00;201908;13;18;473060040
1188;2019-08-01 00:00:00;201908;15;17;0
1189;2019-08-01 00:00:00;201908;15;5;301296960
1190;2019-08-01 00:00:00;201908;18;19;12357449728
1191;2019-08-01 00:00:00;201908;3;21;3483746880
1192;2019-08-01 00:00:00;201908;21;13;8674222272
1193;2019-08-01 00:00:00;201908;17;10;0
1194;2019-08-01 00:00:00;201908;10;3;6998270
1195;2019-08-01 00:00:00;201908;5;18;0
1196;2019-08-01 00:00:00;201908;20;10;3269729280
1197;2019-08-01 00:00:00;201908;21;17;1094752032
1198;2019-08-01 00:00:00;201908;13;3;42132099424
1199;2019-08-01 00:00:00;201908;24;15;0
1200;2019-08-01 00:00:00;201908;3;13;38270938808
1201;2019-08-01 00:00:00;201908;3;10;34155583072
1202;2019-08-01 00:00:00;201908;21;5;1276960896
1203;2019-08-01 00:00:00;201908;3;24;137305684645
1204;2019-08-01 00:00:00;201908;3;18;92563140720
1205;2019-08-01 00:00:00;201908;17;6;0
1206;2019-08-01 00:00:00;201908;20;15;12073537923
1207;2019-08-01 00:00:00;201908;15;1;0
1208;2019-08-01 00:00:00;201908;10;20;3083973120
1209;2019-08-01 00:00:00;201908;23;13;0
1210;2019-08-01 00:00:00;201908;20;18;2545789760
1211;2019-08-01 00:00:00;201908;24;1;0
1212;2019-08-01 00:00:00;201908;6;15;0
1213;2019-08-01 00:00:00;201908;20;13;20956984
1214;2019-08-01 00:00:00;201908;6;3;0
1215;2019-08-01 00:00:00;201908;10;15;0
1216;2019-08-01 00:00:00;201908;24;13;0
1217;2019-08-01 00:00:00;201908;8;13;52055143040
1218;2019-08-01 00:00:00;201908;8;19;0
1219;2019-08-01 00:00:00;201908;24;10;0
1220;2019-08-01 00:00:00;201908;17;13;0
1221;2019-08-01 00:00:00;201908;15;24;9776890880
1222;2019-08-01 00:00:00;201908;10;18;8004205224
1223;2019-08-01 00:00:00;201908;18;10;0
1224;2019-08-01 00:00:00;201908;17;24;0
1225;2019-08-01 00:00:00;201908;10;17;0
1226;2019-08-01 00:00:00;201908;18;3;647400128
1227;2019-08-01 00:00:00;201908;24;21;0
1228;2019-08-01 00:00:00;201908;5;13;0
1229;2019-08-01 00:00:00;201908;5;6;0
1230;2019-08-01 00:00:00;201908;3;6;69389553408
1231;2019-08-01 00:00:00;201908;6;24;0
1232;2019-09-01 00:00:00;201909;6;17;0
1233;2019-09-01 00:00:00;201909;5;18;0
1234;2019-09-01 00:00:00;201909;20;19;161066976
1235;2019-09-01 00:00:00;201909;19;24;0
1236;2019-09-01 00:00:00;201909;13;8;23897008128
1237;2019-09-01 00:00:00;201909;5;13;0
1238;2019-09-01 00:00:00;201909;18;23;0
1239;2019-09-01 00:00:00;201909;19;18;0
1240;2019-09-01 00:00:00;201909;13;24;6301219456
1241;2019-09-01 00:00:00;201909;24;10;0
1242;2019-09-01 00:00:00;201909;6;13;6859312128
1243;2019-09-01 00:00:00;201909;10;18;7301962848
1244;2019-09-01 00:00:00;201909;17;5;0
1245;2019-09-01 00:00:00;201909;20;21;982147840
1246;2019-09-01 00:00:00;201909;10;20;3101635392
1247;2019-09-01 00:00:00;201909;18;21;0
1248;2019-09-01 00:00:00;201909;6;5;0
1249;2019-09-01 00:00:00;201909;20;25;45549356
1250;2019-09-01 00:00:00;201909;10;5;0
1251;2019-09-01 00:00:00;201909;21;23;499520448
1252;2019-09-01 00:00:00;201909;20;24;3544611808
1253;2019-09-01 00:00:00;201909;19;3;0
1254;2019-09-01 00:00:00;201909;24;8;0
1255;2019-09-01 00:00:00;201909;23;15;0
1256;2019-09-01 00:00:00;201909;19;25;0
1257;2019-09-01 00:00:00;201909;24;13;0
1258;2019-09-01 00:00:00;201909;15;19;0
1259;2019-09-01 00:00:00;201909;24;21;0
1260;2019-09-01 00:00:00;201909;15;17;0
1261;2019-09-01 00:00:00;201909;18;15;0
1262;2019-09-01 00:00:00;201909;17;21;0
1263;2019-09-01 00:00:00;201909;15;1;0
1264;2019-09-01 00:00:00;201909;19;8;0
1265;2019-09-01 00:00:00;201909;15;5;300928640
1266;2019-09-01 00:00:00;201909;21;15;13102245952
1267;2019-09-01 00:00:00;201909;24;17;0
1268;2019-09-01 00:00:00;201909;18;24;0
1269;2019-09-01 00:00:00;201909;10;6;7537466816
1270;2019-09-01 00:00:00;201909;13;18;473879384
1271;2019-09-01 00:00:00;201909;6;8;0
1272;2019-09-01 00:00:00;201909;13;3;97510550016
1273;2019-09-01 00:00:00;201909;18;17;0
1274;2019-09-01 00:00:00;201909;3;24;70438248947
1275;2019-09-01 00:00:00;201909;18;10;0
1276;2019-09-01 00:00:00;201909;5;6;0
1277;2019-09-01 00:00:00;201909;10;8;2816117
1278;2019-09-01 00:00:00;201909;23;8;0
1279;2019-09-01 00:00:00;201909;21;3;9268573504
1280;2019-09-01 00:00:00;201909;10;21;0
1281;2019-09-01 00:00:00;201909;15;18;41573813904
1282;2019-09-01 00:00:00;201909;23;17;0
1283;2019-09-01 00:00:00;201909;21;18;6489773952
1284;2019-09-01 00:00:00;201909;23;6;0
1285;2019-09-01 00:00:00;201909;24;18;0
1286;2019-09-01 00:00:00;201909;17;18;0
1287;2019-09-01 00:00:00;201909;5;21;0
1288;2019-09-01 00:00:00;201909;3;15;280137229472
1289;2019-09-01 00:00:00;201909;15;13;37756827648
1290;2019-09-01 00:00:00;201909;8;6;16460026624
1291;2019-09-01 00:00:00;201909;13;15;20204307604
1292;2019-09-01 00:00:00;201909;8;19;0
1293;2019-09-01 00:00:00;201909;20;18;859648872
1294;2019-09-01 00:00:00;201909;17;19;0
1295;2019-09-01 00:00:00;201909;20;8;3978959730
1296;2019-09-01 00:00:00;201909;20;15;270871318
1297;2019-09-01 00:00:00;201909;17;8;0
1298;2019-09-01 00:00:00;201909;6;21;0
1299;2019-09-01 00:00:00;201909;3;18;90195285456
1300;2019-09-01 00:00:00;201909;18;3;644980608
1301;2019-09-01 00:00:00;201909;10;13;7218766648
1302;2019-09-01 00:00:00;201909;24;1;0
1303;2019-09-01 00:00:00;201909;15;25;8488653488
1304;2019-09-01 00:00:00;201909;10;25;0
1305;2019-09-01 00:00:00;201909;24;15;0
1306;2019-09-01 00:00:00;201909;3;6;83826840384
1307;2019-09-01 00:00:00;201909;10;24;1777918316
1308;2019-09-01 00:00:00;201909;15;8;164969177424
1309;2019-09-01 00:00:00;201909;10;3;0
1310;2019-09-01 00:00:00;201909;5;24;0
1311;2019-09-01 00:00:00;201909;6;18;0
1312;2019-09-01 00:00:00;201909;21;24;3388352064
1313;2019-09-01 00:00:00;201909;20;17;4428391200
1314;2019-09-01 00:00:00;201909;3;19;163209803815
1315;2019-09-01 00:00:00;201909;17;3;0
1316;2019-09-01 00:00:00;201909;18;8;1170658144
1317;2019-09-01 00:00:00;201909;10;15;0
1318;2019-09-01 00:00:00;201909;18;19;12496000000
1319;2019-09-01 00:00:00;201909;8;15;9922286592
1320;2019-09-01 00:00:00;201909;24;19;0
1321;2019-09-01 00:00:00;201909;17;24;0
1322;2019-09-01 00:00:00;201909;6;3;0
1323;2019-09-01 00:00:00;201909;5;15;0
1324;2019-09-01 00:00:00;201909;20;10;599241256
1325;2019-09-01 00:00:00;201909;23;10;0
1326;2019-09-01 00:00:00;201909;21;6;987556800
1327;2019-09-01 00:00:00;201909;21;10;3973181568
1328;2019-09-01 00:00:00;201909;23;3;0
1329;2019-09-01 00:00:00;201909;3;17;21928059520
1330;2019-09-01 00:00:00;201909;10;19;0
1331;2019-09-01 00:00:00;201909;15;10;38602663424
1332;2019-09-01 00:00:00;201909;3;13;53760277888
1333;2019-09-01 00:00:00;201909;23;13;0
1334;2019-09-01 00:00:00;201909;18;13;0
1335;2019-09-01 00:00:00;201909;24;3;0
1336;2019-09-01 00:00:00;201909;3;10;50751363824
1337;2019-09-01 00:00:00;201909;6;19;0
1338;2019-09-01 00:00:00;201909;8;13;21915111424
1339;2019-09-01 00:00:00;201909;8;18;13047947648
1340;2019-09-01 00:00:00;201909;15;21;4373437952
1341;2019-09-01 00:00:00;201909;10;17;0
1342;2019-09-01 00:00:00;201909;6;10;0
1343;2019-09-01 00:00:00;201909;15;24;0
1344;2019-09-01 00:00:00;201909;19;15;0
1345;2019-09-01 00:00:00;201909;15;3;13755977984
1346;2019-09-01 00:00:00;201909;21;13;9136009792
1347;2019-09-01 00:00:00;201909;21;8;15853924608
1348;2019-09-01 00:00:00;201909;20;6;498358120
1349;2019-09-01 00:00:00;201909;3;21;3496144576
1350;2019-09-01 00:00:00;201909;17;15;0
1351;2019-09-01 00:00:00;201909;23;19;0
1352;2019-09-01 00:00:00;201909;8;24;7317224448
1353;2019-09-01 00:00:00;201909;17;6;0
1354;2019-09-01 00:00:00;201909;6;15;0
1355;2019-09-01 00:00:00;201909;23;18;0
1356;2019-09-01 00:00:00;201909;21;17;3971764480
1357;2019-09-01 00:00:00;201909;17;10;0
1358;2019-09-01 00:00:00;201909;17;13;0
1359;2019-09-01 00:00:00;201909;3;25;5397125008
1360;2019-09-01 00:00:00;201909;6;24;0
1361;2019-09-01 00:00:00;201909;3;8;171879496088
1362;2019-09-01 00:00:00;201909;21;19;7777923328
1363;2019-10-01 00:00:00;201910;15;3;29860483840
1364;2019-10-01 00:00:00;201910;19;24;0
1365;2019-10-01 00:00:00;201910;8;17;9777560576
1366;2019-10-01 00:00:00;201910;10;18;4034611218
1367;2019-10-01 00:00:00;201910;23;3;0
1368;2019-10-01 00:00:00;201910;24;15;0
1369;2019-10-01 00:00:00;201910;8;18;11939981120
1370;2019-10-01 00:00:00;201910;8;13;21887752704
1371;2019-10-01 00:00:00;201910;6;18;0
1372;2019-10-01 00:00:00;201910;21;20;998861312
1373;2019-10-01 00:00:00;201910;3;24;54115393834
1374;2019-10-01 00:00:00;201910;21;24;3907062368
1375;2019-10-01 00:00:00;201910;8;10;29338075136
1376;2019-10-01 00:00:00;201910;17;3;0
1377;2019-10-01 00:00:00;201910;21;5;499880032
1378;2019-10-01 00:00:00;201910;23;15;0
1379;2019-10-01 00:00:00;201910;21;15;11512975712
1380;2019-10-01 00:00:00;201910;15;1;0
1381;2019-10-01 00:00:00;201910;13;3;22191779840
1382;2019-10-01 00:00:00;201910;15;25;17135384512
1383;2019-10-01 00:00:00;201910;19;25;0
1384;2019-10-01 00:00:00;201910;13;15;0
1385;2019-10-01 00:00:00;201910;24;19;0
1386;2019-10-01 00:00:00;201910;23;18;0
1387;2019-10-01 00:00:00;201910;10;21;0
1388;2019-10-01 00:00:00;201910;20;8;3730810368
1389;2019-10-01 00:00:00;201910;18;13;0
1390;2019-10-01 00:00:00;201910;5;15;0
1391;2019-10-01 00:00:00;201910;3;10;38321537988
1392;2019-10-01 00:00:00;201910;13;24;701849792
1393;2019-10-01 00:00:00;201910;10;6;1628555680
1394;2019-10-01 00:00:00;201910;8;19;30387762688
1395;2019-10-01 00:00:00;201910;23;6;0
1396;2019-10-01 00:00:00;201910;20;17;2475464800
1397;2019-10-01 00:00:00;201910;15;18;50532029264
1398;2019-10-01 00:00:00;201910;17;18;0
1399;2019-10-01 00:00:00;201910;20;15;271130135
1400;2019-10-01 00:00:00;201910;5;8;0
1401;2019-10-01 00:00:00;201910;10;19;0
1402;2019-10-01 00:00:00;201910;15;8;163631301728
1403;2019-10-01 00:00:00;201910;24;13;0
1404;2019-10-01 00:00:00;201910;21;19;10952246720
1405;2019-10-01 00:00:00;201910;13;8;0
1406;2019-10-01 00:00:00;201910;10;8;2800273
1407;2019-10-01 00:00:00;201910;15;5;292746240
1408;2019-10-01 00:00:00;201910;18;15;0
1409;2019-10-01 00:00:00;201910;19;3;0
1410;2019-10-01 00:00:00;201910;5;13;0
1411;2019-10-01 00:00:00;201910;17;10;0
1412;2019-10-01 00:00:00;201910;18;3;639547456
1413;2019-10-01 00:00:00;201910;10;5;0
1414;2019-10-01 00:00:00;201910;3;18;54784430416
1415;2019-10-01 00:00:00;201910;24;21;0
1416;2019-10-01 00:00:00;201910;24;17;0
1417;2019-10-01 00:00:00;201910;10;15;0
1418;2019-10-01 00:00:00;201910;6;3;0
1419;2019-10-01 00:00:00;201910;19;8;0
1420;2019-10-01 00:00:00;201910;6;5;0
1421;2019-10-01 00:00:00;201910;5;6;0
1422;2019-10-01 00:00:00;201910;17;19;0
1423;2019-10-01 00:00:00;201910;3;19;215445416615
1424;2019-10-01 00:00:00;201910;15;13;37900099136
1425;2019-10-01 00:00:00;201910;6;19;0
1426;2019-10-01 00:00:00;201910;6;8;0
1427;2019-10-01 00:00:00;201910;20;21;982395456
1428;2019-10-01 00:00:00;201910;17;24;0
1429;2019-10-01 00:00:00;201910;24;3;0
1430;2019-10-01 00:00:00;201910;18;8;1163376928
1431;2019-10-01 00:00:00;201910;15;10;29160516096
1432;2019-10-01 00:00:00;201910;15;24;70044832768
1433;2019-10-01 00:00:00;201910;19;18;0
1434;2019-10-01 00:00:00;201910;3;17;29841930560
1435;2019-10-01 00:00:00;201910;23;19;0
1436;2019-10-01 00:00:00;201910;10;25;0
1437;2019-10-01 00:00:00;201910;8;15;17326677248
1438;2019-10-01 00:00:00;201910;18;23;0
1439;2019-10-01 00:00:00;201910;24;10;0
1440;2019-10-01 00:00:00;201910;10;17;0
1441;2019-10-01 00:00:00;201910;20;24;502977448
1442;2019-10-01 00:00:00;201910;3;13;25770023168
1443;2019-10-01 00:00:00;201910;17;13;0
1444;2019-10-01 00:00:00;201910;15;17;0
1445;2019-10-01 00:00:00;201910;18;24;9918909440
1446;2019-10-01 00:00:00;201910;10;24;2613194928
1447;2019-10-01 00:00:00;201910;15;19;10741747712
1448;2019-10-01 00:00:00;201910;3;15;300868801528
1449;2019-10-01 00:00:00;201910;3;8;175881436476
1450;2019-10-01 00:00:00;201910;17;15;0
1451;2019-10-01 00:00:00;201910;21;18;2489550976
1452;2019-10-01 00:00:00;201910;23;13;0
1453;2019-10-01 00:00:00;201910;8;24;8820517376
1454;2019-10-01 00:00:00;201910;23;10;0
1455;2019-10-01 00:00:00;201910;24;18;0
1456;2019-10-01 00:00:00;201910;20;10;330544448
1457;2019-10-01 00:00:00;201910;21;8;15230078657
1458;2019-10-01 00:00:00;201910;21;6;5571428608
1459;2019-10-01 00:00:00;201910;21;17;4973507968
1460;2019-10-01 00:00:00;201910;17;5;0
1461;2019-10-01 00:00:00;201910;3;25;7256608816
1462;2019-10-01 00:00:00;201910;17;8;0
1463;2019-10-01 00:00:00;201910;5;24;0
1464;2019-10-01 00:00:00;201910;13;18;473495520
1465;2019-10-01 00:00:00;201910;6;13;6866262528
1466;2019-10-01 00:00:00;201910;3;6;84465245856
1467;2019-10-01 00:00:00;201910;5;18;0
1468;2019-10-01 00:00:00;201910;24;1;0
1469;2019-10-01 00:00:00;201910;18;10;0
1470;2019-10-01 00:00:00;201910;10;13;7192721304
1471;2019-10-01 00:00:00;201910;10;20;3089871872
1472;2019-10-01 00:00:00;201910;5;21;0
1473;2019-10-01 00:00:00;201910;18;21;0
1474;2019-10-01 00:00:00;201910;19;15;0
1475;2019-10-01 00:00:00;201910;6;21;0
1476;2019-10-01 00:00:00;201910;6;24;0
1477;2019-10-01 00:00:00;201910;21;3;12833591296
1478;2019-10-01 00:00:00;201910;8;6;47940050304
1479;2019-10-01 00:00:00;201910;10;3;0
1480;2019-10-01 00:00:00;201910;18;19;18978349568
1481;2019-10-01 00:00:00;201910;18;17;0
1482;2019-10-01 00:00:00;201910;23;8;0
1483;2019-10-01 00:00:00;201910;24;8;0
1484;2019-10-01 00:00:00;201910;6;10;0
1485;2019-10-01 00:00:00;201910;13;19;0
1486;2019-10-01 00:00:00;201910;17;6;0
1487;2019-10-01 00:00:00;201910;21;13;10402362688
1488;2019-10-01 00:00:00;201910;3;21;4960717568
1489;2019-10-01 00:00:00;201910;15;21;14081396992
1490;2019-10-01 00:00:00;201910;17;21;0
1491;2019-10-01 00:00:00;201910;6;15;0
1492;2019-11-01 00:00:00;201911;23;6;0
1493;2019-11-01 00:00:00;201911;18;19;12385621504
1494;2019-11-01 00:00:00;201911;3;18;54952321932
1495;2019-11-01 00:00:00;201911;24;8;0
1496;2019-11-01 00:00:00;201911;19;25;0
1497;2019-11-01 00:00:00;201911;15;18;50508475024
1498;2019-11-01 00:00:00;201911;8;15;20275638144
1499;2019-11-01 00:00:00;201911;24;18;0
1500;2019-11-01 00:00:00;201911;5;21;0
1501;2019-11-01 00:00:00;201911;10;21;0
1502;2019-11-01 00:00:00;201911;17;15;0
1503;2019-11-01 00:00:00;201911;5;18;0
1504;2019-11-01 00:00:00;201911;3;17;56876483824
1505;2019-11-01 00:00:00;201911;21;15;6995589312
1506;2019-11-01 00:00:00;201911;11;18;0
1507;2019-11-01 00:00:00;201911;19;8;0
1508;2019-11-01 00:00:00;201911;18;17;0
1509;2019-11-01 00:00:00;201911;17;3;0
1510;2019-11-01 00:00:00;201911;10;24;3183102533
1511;2019-11-01 00:00:00;201911;17;19;0
1512;2019-11-01 00:00:00;201911;3;15;302563944492
1513;2019-11-01 00:00:00;201911;8;18;44478607148
1514;2019-11-01 00:00:00;201911;8;19;43661734624
1515;2019-11-01 00:00:00;201911;20;17;2478954560
1516;2019-11-01 00:00:00;201911;6;21;0
1517;2019-11-01 00:00:00;201911;10;8;512324535
1518;2019-11-01 00:00:00;201911;19;18;0
1519;2019-11-01 00:00:00;201911;10;13;11232394800
1520;2019-11-01 00:00:00;201911;23;8;0
1521;2019-11-01 00:00:00;201911;8;17;59075714816
1522;2019-11-01 00:00:00;201911;23;15;0
1523;2019-11-01 00:00:00;201911;23;19;0
1524;2019-11-01 00:00:00;201911;21;17;5464643584
1525;2019-11-01 00:00:00;201911;3;25;12337385608
1526;2019-11-01 00:00:00;201911;18;15;0
1527;2019-11-01 00:00:00;201911;20;8;3850419168
1528;2019-11-01 00:00:00;201911;17;5;0
1529;2019-11-01 00:00:00;201911;5;13;0
1530;2019-11-01 00:00:00;201911;19;15;0
1531;2019-11-01 00:00:00;201911;10;17;0
1532;2019-11-01 00:00:00;201911;24;13;0
1533;2019-11-01 00:00:00;201911;6;19;0
1534;2019-11-01 00:00:00;201911;6;13;3851669632
1535;2019-11-01 00:00:00;201911;10;6;1407038464
1536;2019-11-01 00:00:00;201911;21;18;4535074944
1537;2019-11-01 00:00:00;201911;15;13;37944157312
1538;2019-11-01 00:00:00;201911;15;21;14051266048
1539;2019-11-01 00:00:00;201911;20;3;1515939968
1540;2019-11-01 00:00:00;201911;13;19;6640215040
1541;2019-11-01 00:00:00;201911;8;13;5070556672
1542;2019-11-01 00:00:00;201911;11;24;0
1543;2019-11-01 00:00:00;201911;5;8;0
1544;2019-11-01 00:00:00;201911;15;5;289105728
1545;2019-11-01 00:00:00;201911;6;3;1709581568
1546;2019-11-01 00:00:00;201911;20;10;31644360
1547;2019-11-01 00:00:00;201911;23;18;0
1548;2019-11-01 00:00:00;201911;17;24;0
1549;2019-11-01 00:00:00;201911;15;8;163797733632
1550;2019-11-01 00:00:00;201911;10;18;6678327114
1551;2019-11-01 00:00:00;201911;21;8;10476177408
1552;2019-11-01 00:00:00;201911;24;3;0
1553;2019-11-01 00:00:00;201911;13;3;115753559168
1554;2019-11-01 00:00:00;201911;19;10;0
1555;2019-11-01 00:00:00;201911;3;10;49495379024
1556;2019-11-01 00:00:00;201911;21;19;7075533032
1557;2019-11-01 00:00:00;201911;17;6;0
1558;2019-11-01 00:00:00;201911;17;21;0
1559;2019-11-01 00:00:00;201911;24;17;0
1560;2019-11-01 00:00:00;201911;21;3;10757414912
1561;2019-11-01 00:00:00;201911;10;20;3089877408
1562;2019-11-01 00:00:00;201911;13;10;9862580928
1563;2019-11-01 00:00:00;201911;19;13;0
1564;2019-11-01 00:00:00;201911;15;17;0
1565;2019-11-01 00:00:00;201911;13;8;63122177280
1566;2019-11-01 00:00:00;201911;20;18;281527936
1567;2019-11-01 00:00:00;201911;19;3;0
1568;2019-11-01 00:00:00;201911;18;21;0
1569;2019-11-01 00:00:00;201911;8;10;54415558313
1570;2019-11-01 00:00:00;201911;21;13;8420930304
1571;2019-11-01 00:00:00;201911;5;24;0
1572;2019-11-01 00:00:00;201911;24;10;0
1573;2019-11-01 00:00:00;201911;5;3;0
1574;2019-11-01 00:00:00;201911;11;15;0
1575;2019-11-01 00:00:00;201911;3;8;162258075344
1576;2019-11-01 00:00:00;201911;18;3;632244480
1577;2019-11-01 00:00:00;201911;13;18;8182331064
1578;2019-11-01 00:00:00;201911;8;24;20420891061
1579;2019-11-01 00:00:00;201911;24;1;0
1580;2019-11-01 00:00:00;201911;13;24;40304459776
1581;2019-11-01 00:00:00;201911;5;6;0
1582;2019-11-01 00:00:00;201911;21;24;1495289184
1583;2019-11-01 00:00:00;201911;3;19;211097576337
1584;2019-11-01 00:00:00;201911;10;19;0
1585;2019-11-01 00:00:00;201911;6;5;0
1586;2019-11-01 00:00:00;201911;18;8;499120992
1587;2019-11-01 00:00:00;201911;15;24;50132440576
1588;2019-11-01 00:00:00;201911;10;3;0
1589;2019-11-01 00:00:00;201911;15;19;0
1590;2019-11-01 00:00:00;201911;6;24;2812236288
1591;2019-11-01 00:00:00;201911;21;10;5972589696
1592;2019-11-01 00:00:00;201911;10;15;2382341136
1593;2019-11-01 00:00:00;201911;23;13;0
1594;2019-11-01 00:00:00;201911;10;5;0
1595;2019-11-01 00:00:00;201911;18;13;0
1596;2019-11-01 00:00:00;201911;6;10;0
1597;2019-11-01 00:00:00;201911;3;24;73541099853
1598;2019-11-01 00:00:00;201911;17;8;0
1599;2019-11-01 00:00:00;201911;17;13;0
1600;2019-11-01 00:00:00;201911;17;10;0
1601;2019-11-01 00:00:00;201911;15;3;22372895488
1602;2019-11-01 00:00:00;201911;3;21;5134203232
1603;2019-11-01 00:00:00;201911;6;8;0
1604;2019-11-01 00:00:00;201911;24;21;0
1605;2019-11-01 00:00:00;201911;24;15;0
1606;2019-11-01 00:00:00;201911;3;13;9908380672
1607;2019-11-01 00:00:00;201911;19;24;0
1608;2019-11-01 00:00:00;201911;20;24;115634023
1609;2019-11-01 00:00:00;201911;20;15;261613971
1610;2019-11-01 00:00:00;201911;18;10;0
1611;2019-11-01 00:00:00;201911;18;24;9540689920
1612;2019-11-01 00:00:00;201911;3;6;82423256496
1613;2019-11-01 00:00:00;201911;5;10;0
1614;2019-11-01 00:00:00;201911;21;6;5178048896
1615;2019-11-01 00:00:00;201911;15;1;0
1616;2019-11-01 00:00:00;201911;11;3;0
1617;2019-11-01 00:00:00;201911;15;25;11580141008
1618;2019-11-01 00:00:00;201911;18;23;0
